,accession,seq_definition,seq_length,GBSeq_organism,GBSeq_taxonomy,GBReference_title,Submission_Date,organism,mol_type,strain,host,country,db_xref,segment,collection_date
5738,MW256561,"Bovine leukemia virus isolate PL18 tax protein gene, partial cds",927,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5739,MW256560,"Bovine leukemia virus isolate PL9 tax protein gene, partial cds",927,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5740,MW256559,"Bovine leukemia virus isolate PL19 tax protein gene, partial cds",927,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5741,MW256558,"Bovine leukemia virus isolate PL42 tax protein gene, partial cds",927,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5742,MW256557,"Bovine leukemia virus isolate PL24 tax protein gene, partial cds",927,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5743,MW256556,"Bovine leukemia virus isolate PL17 tax protein gene, partial cds",927,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5744,MW256555,"Bovine leukemia virus isolate PL33 tax protein gene, partial cds",927,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5745,MW256554,"Bovine leukemia virus isolate LE48 tax protein gene, partial cds",927,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5746,MW256553,"Bovine leukemia virus isolate PL46 G4 gene, partial cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5747,MW256552,"Bovine leukemia virus isolate PL10 G4 gene, partial cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5748,MW256551,"Bovine leukemia virus isolate PL38 G4 gene, partial cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5749,MW256550,"Bovine leukemia virus isolate PL36 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5750,MW256549,"Bovine leukemia virus isolate PL25 G4 gene, partial cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5751,MW256548,"Bovine leukemia virus isolate PL14 G4 gene, partial cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5752,MW256547,"Bovine leukemia virus isolate PL15 G4 gene, partial cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5753,MW256546,"Bovine leukemia virus isolate PL27 G4 gene, partial cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5754,MW256545,"Bovine leukemia virus isolate PL39 G4 gene, partial cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5755,MW256544,"Bovine leukemia virus isolate PL28 G4 gene, partial cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5756,MW256543,"Bovine leukemia virus isolate PL47 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5757,MW256542,"Bovine leukemia virus isolate PL40 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5758,MW256541,"Bovine leukemia virus isolate PL29 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5759,MW256540,"Bovine leukemia virus isolate PL4 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5760,MW256539,"Bovine leukemia virus isolate PL5 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5761,MW256538,"Bovine leukemia virus isolate PL41 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5762,MW256537,"Bovine leukemia virus isolate PL35 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5763,MW256536,"Bovine leukemia virus isolate PL20 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5764,MW256535,"Bovine leukemia virus isolate PL13 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5765,MW256534,"Bovine leukemia virus isolate PL32 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5766,MW256533,"Bovine leukemia virus isolate PL30 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5767,MW256532,"Bovine leukemia virus isolate PL44 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5768,MW256531,"Bovine leukemia virus isolate PL9 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5769,MW256530,"Bovine leukemia virus isolate PL18 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5770,MW256529,"Bovine leukemia virus isolate PL17 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5771,MW256528,"Bovine leukemia virus isolate PL19 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5772,MW256527,"Bovine leukemia virus isolate PL24 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5773,MW256526,"Bovine leukemia virus isolate PL11 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5774,MW256525,"Bovine leukemia virus isolate PL42 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5775,MW256524,"Bovine leukemia virus isolate PL2 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5776,MW256523,"Bovine leukemia virus isolate PL1 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5777,MW256522,"Bovine leukemia virus isolate PL37 G4 gene, partial cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5778,MW256521,"Bovine leukemia virus isolate PL31 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5779,MW256520,"Bovine leukemia virus isolate PL26 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5780,MW256519,"Bovine leukemia virus isolate PL23 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5781,MW256518,"Bovine leukemia virus isolate PL45 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5782,MW256517,"Bovine leukemia virus isolate PL43 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5783,MW256516,"Bovine leukemia virus isolate LE48 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5784,MW256515,"Bovine leukemia virus isolate PL22 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5785,MW256514,"Bovine leukemia virus isolate PL33 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5786,MW256513,"Bovine leukemia virus isolate PL12 G4 gene, complete cds",531,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,"Analysis of Nucleotide Sequence of Tax, miRNA and LTR of Bovine Leukemia Virus in Cattle with Different Levels of Persistent Lymphocytosis in Russia",13-DEC-2021,Bovine leukemia virus,genomic DNA,,cow,Russia,taxon:11901,,2015
5787,PA265141,WO 2021100668-A/25: Kit for detecting bovine leukemia virus,500,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Kit for detecting bovine leukemia virus,29-SEP-2021,Bovine leukemia virus,unassigned DNA,,,,taxon:11901,,
5788,PA265140,WO 2021100668-A/24: Kit for detecting bovine leukemia virus,500,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Kit for detecting bovine leukemia virus,29-SEP-2021,Bovine leukemia virus,unassigned DNA,,,,taxon:11901,,
5789,PA265139,WO 2021100668-A/23: Kit for detecting bovine leukemia virus,500,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Kit for detecting bovine leukemia virus,29-SEP-2021,Bovine leukemia virus,unassigned DNA,,,,taxon:11901,,
5790,PA265138,WO 2021100668-A/22: Kit for detecting bovine leukemia virus,500,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Kit for detecting bovine leukemia virus,29-SEP-2021,Bovine leukemia virus,unassigned DNA,,,,taxon:11901,,
5791,PA265137,WO 2021100668-A/21: Kit for detecting bovine leukemia virus,500,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Kit for detecting bovine leukemia virus,29-SEP-2021,Bovine leukemia virus,unassigned DNA,,,,taxon:11901,,
5792,PA265127,WO 2021100668-A/11: Kit for detecting bovine leukemia virus,374,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Kit for detecting bovine leukemia virus,29-SEP-2021,Bovine leukemia virus,unassigned DNA,,,,taxon:11901,,
5793,PA265126,WO 2021100668-A/10: Kit for detecting bovine leukemia virus,101,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Kit for detecting bovine leukemia virus,29-SEP-2021,Bovine leukemia virus,unassigned DNA,,,,taxon:11901,,
5794,PA265125,WO 2021100668-A/9: Kit for detecting bovine leukemia virus,141,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Kit for detecting bovine leukemia virus,29-SEP-2021,Bovine leukemia virus,unassigned DNA,,,,taxon:11901,,
5795,PA265124,WO 2021100668-A/8: Kit for detecting bovine leukemia virus,171,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Kit for detecting bovine leukemia virus,29-SEP-2021,Bovine leukemia virus,unassigned DNA,,,,taxon:11901,,
5796,PA265123,WO 2021100668-A/7: Kit for detecting bovine leukemia virus,120,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Kit for detecting bovine leukemia virus,29-SEP-2021,Bovine leukemia virus,unassigned DNA,,,,taxon:11901,,
5797,MT713116,"Bovine leukemia virus strain Eg1 envelope protein gene, partial cds",489,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Molecular characterization of Bovine leukemia virus in Egyptian dairy cattle,08-SEP-2021,Bovine leukemia virus,genomic DNA,Eg1,Bos taurus,Egypt,taxon:11901,,15-Aug-2019
5798,MZ148137,"Bovine leukemia virus isolate L391Q envelope glycoprotein gene, partial cds",903,Bovine leukemia virus,Viruses; Riboviria; Pararnavirae; Artverviricota; Revtraviricetes; Ortervirales; Retroviridae; Orthoretrovirinae; Deltaretrovirus,Molecular Characterization of the env Gene of Bovine Leukemia Virus in Cattle from Pakistan with NGS-Based Evidence of Virus Heterogeneity,16-AUG-2021,Bovine leukemia virus,genomic RNA,,Bos taurus,Pakistan,taxon:11901,,2018
