,accession,seq_definition,seq_length,GBSeq_organism,GBSeq_taxonomy,GBReference_title,Submission_Date,organism,mol_type,strain,host,country,db_xref,segment,collection_date
8055,U42325,"Equine arteritis virus strain AZ87 ORF2 gene, complete cds",684,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic variation in open reading frame 2 of field isolates and laboratory strains of equine arteritis virus,12-JUN-1996,Equine arteritis virus,genomic RNA,AZ87,,,taxon:11047,,
8056,U42324,"Equine arteritis virus strain KY93 ORF2 gene, complete cds",684,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic variation in open reading frame 2 of field isolates and laboratory strains of equine arteritis virus,12-JUN-1996,Equine arteritis virus,genomic RNA,KY93,,,taxon:11047,,
8057,U42323,"Equine arteritis virus strain KY84 ORF2 gene, complete cds",684,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic variation in open reading frame 2 of field isolates and laboratory strains of equine arteritis virus,12-JUN-1996,Equine arteritis virus,genomic DNA,KY84,,,taxon:11047,,
8058,U42322,"Equine arteritis virus strain KY77 ORF2 gene, complete cds",684,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic variation in open reading frame 2 of field isolates and laboratory strains of equine arteritis virus,12-JUN-1996,Equine arteritis virus,genomic RNA,KY77,,,taxon:11047,,
8059,U42321,"Equine arteritis virus strain KY63 ORF2 gene, complete cds",684,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic variation in open reading frame 2 of field isolates and laboratory strains of equine arteritis virus,12-JUN-1996,Equine arteritis virus,genomic RNA,KY63,,,taxon:11047,,
8060,U42320,"Equine arteritis virus strain PA76 ORF2 gene, complete cds",684,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic variation in open reading frame 2 of field isolates and laboratory strains of equine arteritis virus,12-JUN-1996,Equine arteritis virus,genomic RNA,PA76,,,taxon:11047,,
8061,U42319,"Equine arteritis virus strain VBS53 ORF2 gene, complete cds",684,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic variation in open reading frame 2 of field isolates and laboratory strains of equine arteritis virus,12-JUN-1996,Equine arteritis virus,genomic RNA,VBS53,,,taxon:11047,,
8062,U42318,"Equine arteritis virus strain ARVAC ORF2 gene, complete cds",684,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic variation in open reading frame 2 of field isolates and laboratory strains of equine arteritis virus,12-JUN-1996,Equine arteritis virus,genomic RNA,"ARVAC (Fort Dodge Laboratories, IA)",,,taxon:11047,,
8063,U42317,"Equine arteritis virus strainUCD ORF2 gene, complete cds",684,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic variation in open reading frame 2 of field isolates and laboratory strains of equine arteritis virus,12-JUN-1996,Equine arteritis virus,genomic RNA,EAVUCD,,,taxon:11047,,
8064,U42316,"Equine arteritis virus strainCVDLS ORF2 gene, complete cds",684,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic variation in open reading frame 2 of field isolates and laboratory strains of equine arteritis virus,12-JUN-1996,Equine arteritis virus,genomic RNA,EAVCVDLS,,,taxon:11047,,
8065,U42315,"Equine arteritis virus strain ATCC ORF2 gene, complete cds",684,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic variation in open reading frame 2 of field isolates and laboratory strains of equine arteritis virus,12-JUN-1996,Equine arteritis virus,genomic RNA,"ATCC (Rockville, MD)",,,taxon:11047,,
8066,U42314,"Equine arteritis virus strain ITA92 ORF2 gene, complete cds",684,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic variation in open reading frame 2 of field isolates and laboratory strains of equine arteritis virus,12-JUN-1996,Equine arteritis virus,genomic RNA,ITA92,,,taxon:11047,,
8067,U42313,"Equine arteritis virus strain PLD76 ORF2 gene, complete cds",684,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic variation in open reading frame 2 of field isolates and laboratory strains of equine arteritis virus,12-JUN-1996,Equine arteritis virus,genomic RNA,PLD 76,,,taxon:11047,,
8068,U42312,"Equine arteritis virus strain AUS68 ORF2 gene, complete cds",684,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic variation in open reading frame 2 of field isolates and laboratory strains of equine arteritis virus,12-JUN-1996,Equine arteritis virus,genomic RNA,AUS68,,,taxon:11047,,
8069,U42311,"Equine arteritis virus strain SWZ64 ORF2 gene, complete cds",684,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic variation in open reading frame 2 of field isolates and laboratory strains of equine arteritis virus,12-JUN-1996,Equine arteritis virus,genomic RNA,SWZ64,,,taxon:11047,,
8070,U42310,"Equine arteritis virus strain CAN86 ORF2 gene, complete cds",684,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic variation in open reading frame 2 of field isolates and laboratory strains of equine arteritis virus,12-JUN-1996,Equine arteritis virus,genomic RNA,CAN86,,,taxon:11047,,
8071,U42309,"Equine arteritis virus strain IL93AB ORF2 gene, complete cds",684,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic variation in open reading frame 2 of field isolates and laboratory strains of equine arteritis virus,12-JUN-1996,Equine arteritis virus,genomic RNA,IL93AB,,,taxon:11047,,
8072,U42308,"Equine arteritis virus strain IL93TB ORF2 gene, complete cds",684,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic variation in open reading frame 2 of field isolates and laboratory strains of equine arteritis virus,12-JUN-1996,Equine arteritis virus,genomic RNA,IL93TB,,,taxon:11047,,
8073,U42307,"Equine arteritis virus strain MI93 ORF2 gene, complete cds",684,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic variation in open reading frame 2 of field isolates and laboratory strains of equine arteritis virus,12-JUN-1996,Equine arteritis virus,genomic RNA,MI93,,,taxon:11047,,
8074,U42306,"Equine arteritis virus strain MT89 ORF2 gene, complete cds",684,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic variation in open reading frame 2 of field isolates and laboratory strains of equine arteritis virus,12-JUN-1996,Equine arteritis virus,genomic RNA,MT89,,,taxon:11047,,
8075,U42305,"Equine arteritis virus strain NE89 ORF2 gene, complete cds",684,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic variation in open reading frame 2 of field isolates and laboratory strains of equine arteritis virus,12-JUN-1996,Equine arteritis virus,genomic RNA,NE89,,,taxon:11047,,
8076,U38611,"Equine arteritis virus EAV VBS53 ORF5 gene, complete cds",768,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Phylogenetic Analyis of Open Reading Frame 5 (ORF5) of Field Isolates of Equine Arteritis Virus and Identification of Conserved and Non-conserved Regions in the GL Envelope Glycoprotein,26-MAR-1996,Equine arteritis virus,genomic RNA,EAV VBS53 (Field isolate),,,taxon:11047,,
8077,U38610,"Equine arteritis virus EAV UCD ORF5 gene, complete cds",768,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Identification of a neutralization site in the major envelope glycoprotein (GL) of equine arteritis virus,26-MAR-1996,Equine arteritis virus,genomic RNA,EAV UCD (Laboratory strain),,,taxon:11047,,
8078,U38609,"Equine arteritis virus EAV SWZ64 ORF5 gene, complete cds",768,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Phylogenetic analysis of open reading frame 5 of field isolates of equine arteritis virus and identification of conserved and nonconserved regions in the GL envelope glycoprotein,26-MAR-1996,Equine arteritis virus,genomic RNA,EAV SWZ64 (Field isolates),,,taxon:11047,,
8079,U38608,"Equine arteritis virus EAV PLD76 ORF5 gene, complete cds",768,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Phylogenetic analysis of open reading frame 5 of field isolates of equine arteritis virus and identification of conserved and nonconserved regions in the GL envelope glycoprotein,26-MAR-1996,Equine arteritis virus,genomic RNA,EAV PLD76 (Field isolate),,,taxon:11047,,
8080,U38607,"Equine arteritis virus EAV PA76 ORF5 gene, complete cds",768,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Phylogenetic analysis of open reading frame 5 of field isolates of equine arteritis virus and identification of conserved and nonconserved regions in the GL envelope glycoprotein,26-MAR-1996,Equine arteritis virus,genomic RNA,EAV PA76 (Field isolate),,,taxon:11047,,
8081,U38606,"Equine arteritis virus EAV NE89 ORF5 gene, complete cds",768,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Phylogenetic analysis of open reading frame 5 of field isolates of equine arteritis virus and identification of conserved and nonconserved regions in the GL envelope glycoprotein,26-MAR-1996,Equine arteritis virus,genomic RNA,EAV NE89 (Field isolate),,,taxon:11047,,
8082,U38605,"Equine arteritis virus EAV NE88 ORF5 gene, complete cds",768,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Phylogenetic analysis of open reading frame 5 of field isolates of equine arteritis virus and identification of conserved and nonconserved regions in the GL envelope glycoprotein,26-MAR-1996,Equine arteritis virus,genomic RNA,EAV NE88 (Field isolate),,,taxon:11047,,
8083,U38604,"Equine arteritis virus EAV MT89 ORF5 gene, complete cds",768,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Phylogenetic analysis of open reading frame 5 of field isolates of equine arteritis virus and identification of conserved and nonconserved regions in the GL envelope glycoprotein,26-MAR-1996,Equine arteritis virus,genomic RNA,EAV MT89 (Field isolate),,,taxon:11047,,
8084,U38603,"Equine arteritis virus EAV MI93 ORF5 gene, complete cds",768,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Phylogenetic analysis of open reading frame 5 of field isolates of equine arteritis virus and identification of conserved and nonconserved regions in the GL envelope glycoprotein,26-MAR-1996,Equine arteritis virus,genomic RNA,EAV MI93 (Field isolate),,,taxon:11047,,
8085,U38602,"Equine arteritis virus EAV KY93 ORF5 gene, complete cds",768,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Phylogenetic analysis of open reading frame 5 of field isolates of equine arteritis virus and identification of conserved and nonconserved regions in the GL envelope glycoprotein,26-MAR-1996,Equine arteritis virus,genomic RNA,EAV KY93 (Field isolate),,,taxon:11047,,
8086,U38601,"Equine arteritis virus EAV KY84 ORF5 gene, complete cds",768,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Phylogenetic analysis of open reading frame 5 of field isolates of equine arteritis virus and identification of conserved and nonconserved regions in the GL envelope glycoprotein,26-MAR-1996,Equine arteritis virus,genomic RNA,EAV KY84 (Field Isolate),,,taxon:11047,,
8087,U38600,"Equine arteritis virus EAV KY77 ORF5 gene, complete cds",768,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Phylogenetic analysis of open reading frame 5 of field isolates of equine arteritis virus and identification of conserved and nonconserved regions in the GL envelope glycoprotein,26-MAR-1996,Equine arteritis virus,genomic RNA,EAV KY77 (Field Isolate),,,taxon:11047,,
8088,U38599,"Equine arteritis virus EAV KY63 ORF5 gene, complete cds",768,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Phylogenetic analysis of open reading frame 5 of field isolates of equine arteritis virus and identification of conserved and nonconserved regions in the GL envelope glycoprotein,26-MAR-1996,Equine arteritis virus,genomic RNA,EAV KY63 (Field Isolate),,,taxon:11047,,
8089,U38598,"Equine arteritis virus EAV ITA92 ORF5 gene, complete cds",768,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Phylogenetic analysis of open reading frame 5 of field isolates of equine arteritis virus and identification of conserved and nonconserved regions in the GL envelope glycoprotein,26-MAR-1996,Equine arteritis virus,genomic RNA,EAV ITA92 (Field Isolate),,,taxon:11047,,
8090,U38597,"Equine arteritis virus EAV IL93TB ORF5 gene, complete cds",768,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Phylogenetic analysis of open reading frame 5 of field isolates of equine arteritis virus and identification of conserved and nonconserved regions in the GL envelope glycoprotein,26-MAR-1996,Equine arteritis virus,genomic RNA,EAV IL93TB (Field Isolate),,,taxon:11047,,
8091,U38596,"Equine arteritis virus EAV IL93AB ORF5 gene, complete cds",768,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Phylogenetic analysis of open reading frame 5 of field isolates of equine arteritis virus and identification of conserved and nonconserved regions in the GL envelope glycoprotein,26-MAR-1996,Equine arteritis virus,genomic RNA,EAV IL93AB (Field Isolate),,,taxon:11047,,
8092,U38595,"Equine arteritis virus EAV CVDLS ORF5 gene, complete cds",768,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Phylogenetic analysis of open reading frame 5 of field isolates of equine arteritis virus and identification of conserved and nonconserved regions in the GL envelope glycoprotein,26-MAR-1996,Equine arteritis virus,genomic RNA,EAV CVDLS (Laboratory strain),,,taxon:11047,,
8093,U38594,"Equine arteritis virus EAV CAN86 ORF5 gene, complete cds",768,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Phylogenetic analysis of open reading frame 5 of field isolates of equine arteritis virus and identification of conserved and nonconserved regions in the GL envelope glycoprotein,26-MAR-1996,Equine arteritis virus,genomic RNA,EAV CAN86 (Field isolate),,,taxon:11047,,
8094,U38593,"Equine arteritis virus EAV AZ87 ORF5 gene, complete cds",768,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Phylogenetic analysis of open reading frame 5 of field isolates of equine arteritis virus and identification of conserved and nonconserved regions in the GL envelope glycoprotein,26-MAR-1996,Equine arteritis virus,genomic RNA,EAV AZ87 (Field isolate),,,taxon:11047,,
8095,U38592,"Equine arteritis virus EAV AUT68 ORF5 gene, complete cds",768,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Phylogenetic analysis of open reading frame 5 of field isolates of equine arteritis virus and identification of conserved and nonconserved regions in the GL envelope glycoprotein,26-MAR-1996,Equine arteritis virus,genomic RNA,EAV AUT68 (Field isolate),,,taxon:11047,,
8096,U38591,"Equine arteritis virus EAV ATCC ORF5 gene, complete cds",768,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Phylogenetic analysis of open reading frame 5 of field isolates of equine arteritis virus and identification of conserved and nonconserved regions in the GL envelope glycoprotein,26-MAR-1996,Equine arteritis virus,genomic RNA,"EAV ATCC (Rockville, MD)",,,taxon:11047,,
8097,U38479,"Equine arteritis virus ARVAC ORF5 gene, complete cds",768,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Phylogenetic analysis of open reading frame 5 of field isolates of equine arteritis virus and identification of conserved and nonconserved regions in the GL envelope glycoprotein,26-MAR-1996,Equine arteritis virus,genomic RNA,"ARVAC Live Attenuated Vaccine (Fort Dodge Lab., Iowa)",,,taxon:11047,,
8098,GU732202,"Cloning vector pEAVrVBS/HK116 S, complete sequence",14553,Cloning vector pEAVrVBS/HK116 S,other sequences; artificial sequences; vectors,Complex interactions between the major and minor envelope proteins of equine arteritis virus determine its tropism for equine CD3+ T lymphocytes and CD14+ monocytes,11-MAY-2010,Cloning vector pEAVrVBS/HK116 S,other DNA,,,,taxon:759706,,
8099,GU732201,"Cloning vector pEAVrVBS/MLV S, complete sequence",14553,Cloning vector pEAVrVBS/MLV S,other sequences; artificial sequences; vectors,Complex interactions between the major and minor envelope proteins of equine arteritis virus determine its tropism for equine CD3+ T lymphocytes and CD14+ monocytes,11-MAY-2010,Cloning vector pEAVrVBS/MLV S,other DNA,,,,taxon:759707,,
8100,AF118782,"Equine arteritis virus isolate RQ ORF2, ORF3, ORF4, ORF5, ORF6, and ORF7 genes, complete cds",2822,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic stability of equine arteritis virus during horizontal and vertical transmission in an outbreak of equine viral arteritis,14-SEP-1999,Equine arteritis virus,genomic RNA,,,,taxon:11047,,
8101,AF118781,"Equine arteritis virus isolate BT-PA96 ORF2, ORF3, ORF4, ORF5, ORF6, and ORF7 genes, complete cds",2822,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic stability of equine arteritis virus during horizontal and vertical transmission in an outbreak of equine viral arteritis,14-SEP-1999,Equine arteritis virus,genomic RNA,,,,taxon:11047,,
8102,AF118780,"Equine arteritis virus isolate G4 ORF2, ORF3, ORF4, ORF5, ORF6, and ORF7 genes, complete cds",2822,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic stability of equine arteritis virus during horizontal and vertical transmission in an outbreak of equine viral arteritis,14-SEP-1999,Equine arteritis virus,genomic RNA,,,,taxon:11047,,
8103,AF118779,"Equine arteritis virus isolate G3 ORF2, ORF3, ORF4, ORF5, ORF6, and ORF7 genes, complete cds",2822,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic stability of equine arteritis virus during horizontal and vertical transmission in an outbreak of equine viral arteritis,14-SEP-1999,Equine arteritis virus,genomic RNA,,,,taxon:11047,,
8104,AF118778,"Equine arteritis virus isolate G2 ORF2, ORF3, ORF4, ORF5, ORF6, and ORF7 genes, complete cds",2822,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic stability of equine arteritis virus during horizontal and vertical transmission in an outbreak of equine viral arteritis,14-SEP-1999,Equine arteritis virus,genomic RNA,,,,taxon:11047,,
8105,AF118777,"Equine arteritis virus isolate G1 ORF2, ORF3, ORF4, ORF5, ORF6, and ORF7 genes, complete cds",2822,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic stability of equine arteritis virus during horizontal and vertical transmission in an outbreak of equine viral arteritis,14-SEP-1999,Equine arteritis virus,genomic RNA,,,,taxon:11047,,
8106,AF118776,"Equine arteritis virus isolate P2 ORF2, ORF3, ORF4, ORF5, ORF6, and ORF7 genes, complete cds",2822,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic stability of equine arteritis virus during horizontal and vertical transmission in an outbreak of equine viral arteritis,14-SEP-1999,Equine arteritis virus,genomic RNA,,,,taxon:11047,,
8107,AF118775,"Equine arteritis virus isolate P1 ORF2, ORF3, ORF4, ORF5, ORF6, and ORF7 genes, complete cds",2822,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic stability of equine arteritis virus during horizontal and vertical transmission in an outbreak of equine viral arteritis,14-SEP-1999,Equine arteritis virus,genomic RNA,,,,taxon:11047,,
8108,AF118774,"Equine arteritis virus isolate R2 ORF2, ORF3, ORF4, ORF5, ORF6, and ORF7 genes, complete cds",2822,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic stability of equine arteritis virus during horizontal and vertical transmission in an outbreak of equine viral arteritis,14-SEP-1999,Equine arteritis virus,genomic RNA,,,,taxon:11047,,
8109,AF118773,"Equine arteritis virus isolate R1 ORF2, ORF3, ORF4, ORF5, ORF6, and ORF7 genes, complete cds",2822,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic stability of equine arteritis virus during horizontal and vertical transmission in an outbreak of equine viral arteritis,14-SEP-1999,Equine arteritis virus,genomic RNA,,,,taxon:11047,,
8110,AF118772,"Equine arteritis virus isolate A4 ORF2, ORF3, ORF4, ORF5, ORF6, and ORF7 genes, complete cds",2822,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic stability of equine arteritis virus during horizontal and vertical transmission in an outbreak of equine viral arteritis,14-SEP-1999,Equine arteritis virus,genomic RNA,,,,taxon:11047,,
8111,AF118771,"Equine arteritis virus isolate A3 ORF2, ORF3, ORF4, ORF5, ORF6, and ORF7 genes, complete cds",2822,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic stability of equine arteritis virus during horizontal and vertical transmission in an outbreak of equine viral arteritis,14-SEP-1999,Equine arteritis virus,genomic RNA,,,,taxon:11047,,
8112,AF118770,"Equine arteritis virus isolate A2 ORF2, ORF3, ORF4, ORF5, ORF6, and ORF7 genes, complete cds",2822,Equine arteritis virus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Arnidovirineae; Arteriviridae; Equarterivirinae; Alphaarterivirus; Alphaarterivirus equid,Genetic stability of equine arteritis virus during horizontal and vertical transmission in an outbreak of equine viral arteritis,14-SEP-1999,Equine arteritis virus,genomic RNA,,,,taxon:11047,,
