,accession,seq_definition,seq_length,GBSeq_organism,GBSeq_taxonomy,GBReference_title,Submission_Date,organism,mol_type,strain,host,country,db_xref,segment,collection_date
7247,FJ847949,"Human parechovirus isolate Resp_10324/08 polyprotein gene, partial cds",256,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,"Specific association of human parechovirus type 3 with sepsis and Fever in young infants, as identified by direct typing of cerebrospinal fluid samples",08-JUN-2009,Parechovirus A,genomic RNA,,Homo sapiens,,taxon:1803956,,
7248,FJ847948,"Human parechovirus isolate Resp_10286/08 polyprotein gene, partial cds",256,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,"Specific association of human parechovirus type 3 with sepsis and Fever in young infants, as identified by direct typing of cerebrospinal fluid samples",08-JUN-2009,Parechovirus A,genomic RNA,,Homo sapiens,,taxon:1803956,,
7249,FJ847947,"Human parechovirus isolate Resp_10667/08 polyprotein gene, partial cds",256,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,"Specific association of human parechovirus type 3 with sepsis and Fever in young infants, as identified by direct typing of cerebrospinal fluid samples",08-JUN-2009,Parechovirus A,genomic RNA,,Homo sapiens,,taxon:1803956,,
7250,FJ847946,"Human parechovirus isolate Resp_11410/08 polyprotein gene, partial cds",256,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,"Specific association of human parechovirus type 3 with sepsis and Fever in young infants, as identified by direct typing of cerebrospinal fluid samples",08-JUN-2009,Parechovirus A,genomic RNA,,Homo sapiens,,taxon:1803956,,
7251,FJ847945,"Human parechovirus isolate Resp_11397/08 polyprotein gene, partial cds",256,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,"Specific association of human parechovirus type 3 with sepsis and Fever in young infants, as identified by direct typing of cerebrospinal fluid samples",08-JUN-2009,Parechovirus A,genomic RNA,,Homo sapiens,,taxon:1803956,,
7252,FJ847944,"Human parechovirus isolate Resp_11347/08 polyprotein gene, partial cds",256,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,"Specific association of human parechovirus type 3 with sepsis and Fever in young infants, as identified by direct typing of cerebrospinal fluid samples",08-JUN-2009,Parechovirus A,genomic RNA,,Homo sapiens,United Kingdom,taxon:1803956,,
7253,FJ648762,"Human parechovirus isolate T-141 polyprotein gene, partial cds",731,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Diversity of human parechoviruses isolated from stool samples collected from Thai children with acute gastroenteritis,22-FEB-2009,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,2005
7254,FJ648761,"Human parechovirus isolate T-69 polyprotein gene, partial cds",721,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Diversity of human parechoviruses isolated from stool samples collected from Thai children with acute gastroenteritis,22-FEB-2009,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,2005
7255,FJ648760,"Human parechovirus isolate T-144 polyprotein gene, partial cds",753,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Diversity of human parechoviruses isolated from stool samples collected from Thai children with acute gastroenteritis,22-FEB-2009,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,2005
7256,FJ648759,"Human parechovirus isolate T-103 polyprotein gene, partial cds",717,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Diversity of human parechoviruses isolated from stool samples collected from Thai children with acute gastroenteritis,22-FEB-2009,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,2005
7257,FJ648758,"Human parechovirus isolate T-102 polyprotein gene, partial cds",708,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Diversity of human parechoviruses isolated from stool samples collected from Thai children with acute gastroenteritis,22-FEB-2009,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,2005
7258,FJ648757,"Human parechovirus isolate T-96 polyprotein gene, partial cds",713,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Diversity of human parechoviruses isolated from stool samples collected from Thai children with acute gastroenteritis,22-FEB-2009,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,2005
7259,FJ648756,"Human parechovirus isolate T-68 polyprotein gene, partial cds",708,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Diversity of human parechoviruses isolated from stool samples collected from Thai children with acute gastroenteritis,22-FEB-2009,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,2005
7260,FJ648755,"Human parechovirus isolate T-98 polyprotein gene, partial cds",758,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Diversity of human parechoviruses isolated from stool samples collected from Thai children with acute gastroenteritis,22-FEB-2009,Parechovirus A,genomic RNA,,Homo sapiens,Thailand,taxon:1803956,,2005
7261,FJ648754,"Human parechovirus isolate JP-8311 polyprotein gene, partial cds",734,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Diversity of human parechoviruses isolated from stool samples collected from Thai children with acute gastroenteritis,22-FEB-2009,Parechovirus A,genomic RNA,,Homo sapiens,Japan,taxon:1803956,,2007
7262,FJ648753,"Human parechovirus isolate JP-8457 polyprotein gene, partial cds",733,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Diversity of human parechoviruses isolated from stool samples collected from Thai children with acute gastroenteritis,22-FEB-2009,Parechovirus A,genomic RNA,,Homo sapiens,Japan,taxon:1803956,,2007
7263,FJ648752,"Human parechovirus isolate JP-8430 polyprotein gene, partial cds",732,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Diversity of human parechoviruses isolated from stool samples collected from Thai children with acute gastroenteritis,22-FEB-2009,Parechovirus A,genomic RNA,,Homo sapiens,Japan,taxon:1803956,,2007
7264,FJ648751,"Human parechovirus isolate JP-8312 polyprotein gene, partial cds",733,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Diversity of human parechoviruses isolated from stool samples collected from Thai children with acute gastroenteritis,22-FEB-2009,Parechovirus A,genomic RNA,,Homo sapiens,Japan,taxon:1803956,,2007
7265,FJ648750,"Human parechovirus isolate JP-8304 polyprotein gene, partial cds",732,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Diversity of human parechoviruses isolated from stool samples collected from Thai children with acute gastroenteritis,22-FEB-2009,Parechovirus A,genomic RNA,,Homo sapiens,Japan,taxon:1803956,,2007
7266,FJ648749,"Human parechovirus isolate JP-8277 polyprotein gene, partial cds",731,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Diversity of human parechoviruses isolated from stool samples collected from Thai children with acute gastroenteritis,22-FEB-2009,Parechovirus A,genomic RNA,,Homo sapiens,Japan,taxon:1803956,,2007
7267,FJ648748,"Human parechovirus isolate JP-8262 polyprotein gene, partial cds",725,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Diversity of human parechoviruses isolated from stool samples collected from Thai children with acute gastroenteritis,22-FEB-2009,Parechovirus A,genomic RNA,,Homo sapiens,Japan,taxon:1803956,,2007
7268,FJ648747,"Human parechovirus isolate JP-8462 polyprotein gene, partial cds",743,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Diversity of human parechoviruses isolated from stool samples collected from Thai children with acute gastroenteritis,22-FEB-2009,Parechovirus A,genomic RNA,,Homo sapiens,Japan,taxon:1803956,,2007
7269,FJ648746,"Human parechovirus isolate JP-8329 polyprotein gene, partial cds",718,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Diversity of human parechoviruses isolated from stool samples collected from Thai children with acute gastroenteritis,22-FEB-2009,Parechovirus A,genomic RNA,,Homo sapiens,Japan,taxon:1803956,,2007
7270,FJ648745,"Human parechovirus isolate JP-8323 polyprotein gene, partial cds",718,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Diversity of human parechoviruses isolated from stool samples collected from Thai children with acute gastroenteritis,22-FEB-2009,Parechovirus A,genomic RNA,,Homo sapiens,Japan,taxon:1803956,,2007
7271,FJ648744,"Human parechovirus isolate JP-8276 polyprotein gene, partial cds",718,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Diversity of human parechoviruses isolated from stool samples collected from Thai children with acute gastroenteritis,22-FEB-2009,Parechovirus A,genomic RNA,,Homo sapiens,Japan,taxon:1803956,,2007
7272,FJ648743,"Human parechovirus isolate JP-8243 polyprotein gene, partial cds",743,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Diversity of human parechoviruses isolated from stool samples collected from Thai children with acute gastroenteritis,22-FEB-2009,Parechovirus A,genomic RNA,,Homo sapiens,Japan,taxon:1803956,,2007
7273,FJ648742,"Human parechovirus isolate JP-8150 polyprotein gene, partial cds",738,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Diversity of human parechoviruses isolated from stool samples collected from Thai children with acute gastroenteritis,22-FEB-2009,Parechovirus A,genomic RNA,,Homo sapiens,Japan,taxon:1803956,,2007
7274,FJ648741,"Human parechovirus isolate JP-8282 polyprotein gene, partial cds",758,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Diversity of human parechoviruses isolated from stool samples collected from Thai children with acute gastroenteritis,22-FEB-2009,Parechovirus A,genomic RNA,,Homo sapiens,Japan,taxon:1803956,,2007
7275,KU885089,"Parechovirus A strain P31-14/HPeV-17/Bristol/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P31-14/HPeV-17/Bristol/UK,Homo sapiens,United Kingdom,taxon:1803956,,09-Jun-2014
7276,KU885088,"Parechovirus A strain P8-11/HPeV-5/London/UK VP1 gene, partial cds",695,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P8-11/HPeV-5/London/UK,Homo sapiens,United Kingdom,taxon:1803956,,2011
7277,KU885087,"Parechovirus A strain P70-11/HPeV-4/Bristol/UK VP1 gene, partial cds",697,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P70-11/HPeV-4/Bristol/UK,Homo sapiens,United Kingdom,taxon:1803956,,13-Nov-2011
7278,KU885086,"Parechovirus A strain P5-14/HPeV-2/Manchester/UK VP1 gene, partial cds",690,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P5-14/HPeV-2/Manchester/UK,Homo sapiens,United Kingdom,taxon:1803956,,30-Nov-2014
7279,KU885085,"Parechovirus A strain P134-14/HPeV-3/London/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P134-14/HPeV-3/London/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7280,KU885084,"Parechovirus A strain P133-14/HPeV-3/Bristol/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P133-14/HPeV-3/Bristol/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7281,KU885083,"Parechovirus A strain P131-14/HPeV-3/Bristol/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P131-14/HPeV-3/Bristol/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7282,KU885082,"Parechovirus A strain P130-11/HPeV-3/London/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P130-11/HPeV-3/London/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7283,KU885081,"Parechovirus A strain P129-12/HPeV-3/Leeds/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P129-12/HPeV-3/Leeds/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7284,KU885080,"Parechovirus A strain P126-14/HPeV-3/Brighton/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P126-14/HPeV-3/Brighton/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7285,KU885079,"Parechovirus A strain P124-14/HPeV-3/Basingstoke/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P124-14/HPeV-3/Basingstoke/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7286,KU885078,"Parechovirus A strain P123-12/HPeV-3/Newcastle/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P123-12/HPeV-3/Newcastle/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7287,KU885077,"Parechovirus A strain P122-08/HPeV-3/Glasgow/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P122-08/HPeV-3/Glasgow/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7288,KU885076,"Parechovirus A strain P121-09/HPeV-3/London/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P121-09/HPeV-3/London/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7289,KU885075,"Parechovirus A strain P120-14/HPeV-3/London/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P120-14/HPeV-3/London/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7290,KU885074,"Parechovirus A strain P119-08/HPeV-3/Glasgow/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P119-08/HPeV-3/Glasgow/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7291,KU885073,"Parechovirus A strain P118-08/HPeV-3/Glasgow/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P118-08/HPeV-3/Glasgow/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7292,KU885072,"Parechovirus A strain P113-12/HPeV-3/Glasgow/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P113-12/HPeV-3/Glasgow/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7293,KU885071,"Parechovirus A strain P111-08/HPeV-3/Newcastle/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P111-08/HPeV-3/Newcastle/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7294,KU885070,"Parechovirus A strain P110-14/HPeV-3/London/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P110-14/HPeV-3/London/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7295,KU885069,"Parechovirus A strain P109-08/HPeV-3/Leeds/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P109-08/HPeV-3/Leeds/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7296,KU885068,"Parechovirus A strain P108-08/HPeV-3/Milton VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P108-08/HPeV-3/Milton,Homo sapiens,United Kingdom,taxon:1803956,,
7297,KU885067,"Parechovirus A strain P104-10/HPeV-3/Colchester/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P104-10/HPeV-3/Colchester/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7298,KU885066,"Parechovirus A strain P101-12/HPeV-3/London/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P101-12/HPeV-3/London/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7299,KU885065,"Parechovirus A strain P100-11/HPeV-3/Bristol/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P100-11/HPeV-3/Bristol/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7300,KU885064,"Parechovirus A strain P98-08/HPeV-3/Frimley/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P98-08/HPeV-3/Frimley/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7301,KU885063,"Parechovirus A strain P97-10/HPeV-3/Leeds/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P97-10/HPeV-3/Leeds/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7302,KU885062,"Parechovirus A strain P96-08/HPeV-3/Peterborough/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P96-08/HPeV-3/Peterborough/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7303,KU885061,"Parechovirus A strain P95-08/HPeV-3/Milton VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P95-08/HPeV-3/Milton,Homo sapiens,United Kingdom,taxon:1803956,,
7304,KU885060,"Parechovirus A strain P94-11/HPeV-3/Maidstone/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P94-11/HPeV-3/Maidstone/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7305,KU885059,"Parechovirus A strain P93-09/HPeV-3/Bristol/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P93-09/HPeV-3/Bristol/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7306,KU885058,"Parechovirus A strain P89-12/HPeV-3/Leeds/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P89-12/HPeV-3/Leeds/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7307,KU885057,"Parechovirus A strain P88-11/HPeV-3/Wolverhampton/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P88-11/HPeV-3/Wolverhampton/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7308,KU885056,"Parechovirus A strain P87-12/HPeV-3/Glasgow/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P87-12/HPeV-3/Glasgow/UK,Homo sapiens,United Kingdom,taxon:1803956,,
7309,KU885055,"Parechovirus A strain P86-10/HPeV-3/Glasgow/UK VP1 gene, partial cds",678,Parechovirus A,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Picornavirales; Picornaviridae; Paavivirinae; Parechovirus,Molecular epidemiology of human parechoviruses co-circulating in the UK between 2008 and 2015,05-JUN-2016,Parechovirus A,genomic RNA,P86-10/HPeV-3/Glasgow/UK,Homo sapiens,United Kingdom,taxon:1803956,,
