KJ769231,"Swine deltacoronavirus OhioCVM1/2014, complete genome",Swine deltacoronavirus OhioCVM1/2014,25433,Swine deltacoronavirus OhioCVM1/2014,01-Mar-2014,Unknown
KP765609,"Porcine epidemic diarrhea virus strain FL2013, complete genome",Porcine epidemic diarrhea virus,28056,Porcine epidemic diarrhea virus (PEDV),Jul-2013,Unknown
KP688354,"Porcine epidemic diarrhea virus strain Hawaii/39249/2014, complete genome",Porcine epidemic diarrhea virus,27989,Porcine epidemic diarrhea virus (PEDV),13-Nov-2014,Unknown
KT156561,"Middle East respiratory syndrome coronavirus strain Hu/Oman_2874_2013, complete genome",Middle East respiratory syndrome-related coronavirus,30123,Middle East respiratory syndrome-related coronavirus (MERS-CoV),28-Dec-2013,Unknown
KT156560,"Middle East respiratory syndrome coronavirus strain Hu/Oman_2285_2013, complete genome",Middle East respiratory syndrome-related coronavirus,30123,Middle East respiratory syndrome-related coronavirus (MERS-CoV),28-Oct-2013,Unknown
KR011756,"Porcine epidemic diarrhea virus strain FR/001/2014, complete genome",Porcine epidemic diarrhea virus,28024,Porcine epidemic diarrhea virus (PEDV),01-Dec-2014,Unknown
KP662631,"Infectious bronchitis virus isolate ck/ZA/3665/11, complete genome",Infectious bronchitis virus,27388,Infectious bronchitis virus,01-Jun-2011,ck/ZA/3665/11
KP036502,"Infectious bronchitis virus strain ck/CH/LHLJ/140906, complete genome",Infectious bronchitis virus,27611,Infectious bronchitis virus,2014,Unknown
KJ645708,"Porcine epidemic diarrhea virus strain MEX/104/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),03-Nov-2013,Unknown
KJ645707,"Porcine epidemic diarrhea virus strain USA/Minnesota84/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),03-Dec-2013,Unknown
KJ645706,"Porcine epidemic diarrhea virus strain USA/Minnesota71/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),25-Nov-2013,Unknown
KJ645705,"Porcine epidemic diarrhea virus strain USA/Minnesota61/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),18-Nov-2013,Unknown
KJ645704,"Porcine epidemic diarrhea virus strain USA/Minnesota52/2013, complete genome",Porcine epidemic diarrhea virus,27989,Porcine epidemic diarrhea virus (PEDV),26-Jun-2013,Unknown
KJ645703,"Porcine epidemic diarrhea virus strain USA/Minnesota127/2014, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),02-Feb-2014,Unknown
KJ645702,"Porcine epidemic diarrhea virus strain USA/Ohio126/2014, complete genome",Porcine epidemic diarrhea virus,27989,Porcine epidemic diarrhea virus (PEDV),29-Jan-2014,Unknown
KJ645701,"Porcine epidemic diarrhea virus strain USA/Kansas125/2014, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),27-Jan-2014,Unknown
KJ645700,"Porcine epidemic diarrhea virus strain MEX/124/2014, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),22-Jan-2014,Unknown
KJ645699,"Porcine epidemic diarrhea virus strain USA/Ohio123/2014, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),15-Dec-2013,Unknown
KJ645698,"Porcine epidemic diarrhea virus strain USA/Ohio120/2014, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),01-Jan-2014,Unknown
KJ645697,"Porcine epidemic diarrhea virus strain USA/Texas128/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),12-Nov-2013,Unknown
KJ645696,"Porcine epidemic diarrhea virus strain USA/Iowa107/2013, complete genome",Porcine epidemic diarrhea virus,27989,Porcine epidemic diarrhea virus (PEDV),29-Dec-2013,Unknown
KJ645695,"Porcine epidemic diarrhea virus strain USA/Iowa106/2013, complete genome",Porcine epidemic diarrhea virus,27989,Porcine epidemic diarrhea virus (PEDV),29-Dec-2013,Unknown
KJ645694,"Porcine epidemic diarrhea virus strain USA/Iowa103/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),15-Dec-2013,Unknown
KJ645693,"Porcine epidemic diarrhea virus strain USA/Missouri102/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),15-Dec-2013,Unknown
KJ645692,"Porcine epidemic diarrhea virus strain USA/Missouri101/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),15-Dec-2013,Unknown
KJ645691,"Porcine epidemic diarrhea virus strain USA/Minnesota100/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),14-Dec-2013,Unknown
KJ645690,"Porcine epidemic diarrhea virus strain USA/Illinois98/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),11-Dec-2013,Unknown
KJ645689,"Porcine epidemic diarrhea virus strain USA/Illinois97/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),11-Dec-2013,Unknown
KJ645688,"Porcine epidemic diarrhea virus strain USA/Iowa96/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),11-Dec-2013,Unknown
KJ645687,"Porcine epidemic diarrhea virus strain USA/Minnesota95/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),10-Dec-2013,Unknown
KJ645686,"Porcine epidemic diarrhea virus strain USA/Minnesota94/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),10-Dec-2013,Unknown
KJ645685,"Porcine epidemic diarrhea virus strain USA/Missouri93/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),11-Dec-2013,Unknown
KJ645684,"Porcine epidemic diarrhea virus strain USA/Missouri92/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),11-Dec-2013,Unknown
KJ645683,"Porcine epidemic diarrhea virus strain USA/NorthCarolina91/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),08-Dec-2013,Unknown
KJ645682,"Porcine epidemic diarrhea virus strain USA/Minnesota90/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),04-Dec-2013,Unknown
KJ645681,"Porcine epidemic diarrhea virus strain USA/Minnesota89/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),04-Dec-2013,Unknown
KJ645680,"Porcine epidemic diarrhea virus strain USA/Illinois87/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),04-Dec-2013,Unknown
KJ645679,"Porcine epidemic diarrhea virus strain USA/Minnesota86/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),07-Dec-2013,Unknown
KJ645678,"Porcine epidemic diarrhea virus strain USA/Minnesota85/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),04-Dec-2013,Unknown
KJ645677,"Porcine epidemic diarrhea virus strain USA/Minnesota83/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),02-Dec-2013,Unknown
KJ645676,"Porcine epidemic diarrhea virus strain USA/Minnesota82/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),02-Dec-2013,Unknown
KJ645675,"Porcine epidemic diarrhea virus strain USA/Illinois81/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),03-Dec-2013,Unknown
KJ645674,"Porcine epidemic diarrhea virus strain USA/Minnesota79/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),30-Nov-2013,Unknown
KJ645673,"Porcine epidemic diarrhea virus strain USA/Minnesota78/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),28-Nov-2013,Unknown
KJ645672,"Porcine epidemic diarrhea virus strain USA/Minnesota77/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),28-Nov-2013,Unknown
KJ645671,"Porcine epidemic diarrhea virus strain USA/Minnesota76/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),30-Nov-2013,Unknown
KJ645670,"Porcine epidemic diarrhea virus strain USA/Ohio75/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),27-Nov-2013,Unknown
KJ645669,"Porcine epidemic diarrhea virus strain USA/Wisconsin74/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),27-Nov-2013,Unknown
KJ645668,"Porcine epidemic diarrhea virus strain USA/Minnesota73/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),25-Nov-2013,Unknown
KJ645667,"Porcine epidemic diarrhea virus strain USA/Minnesota72/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),28-Nov-2013,Unknown
KJ645666,"Porcine epidemic diarrhea virus strain USA/Iowa70/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),24-Nov-2013,Unknown
KJ645665,"Porcine epidemic diarrhea virus strain USA/Ohio69/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),24-Nov-2013,Unknown
KJ645664,"Porcine epidemic diarrhea virus strain USA/Ohio68/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),24-Nov-2013,Unknown
KJ645663,"Porcine epidemic diarrhea virus strain USA/Minnesota67/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),23-Nov-2013,Unknown
KJ645662,"Porcine epidemic diarrhea virus strain USA/NorthCarolina66/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),23-Nov-2013,Unknown
KJ645661,"Porcine epidemic diarrhea virus strain USA/Minnesota65/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),20-Nov-2013,Unknown
KJ645660,"Porcine epidemic diarrhea virus strain USA/Minnesota64/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),19-Nov-2013,Unknown
KJ645659,"Porcine epidemic diarrhea virus strain USA/Illinois63/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),19-Nov-2013,Unknown
KJ645658,"Porcine epidemic diarrhea virus strain USA/Minnesota62/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),18-Nov-2013,Unknown
KJ645657,"Porcine epidemic diarrhea virus strain USA/Ohio60/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),12-Nov-2013,Unknown
KJ645656,"Porcine epidemic diarrhea virus strain USA/Minnesota59/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),11-Nov-2013,Unknown
KJ645655,"Porcine epidemic diarrhea virus strain USA/Minnesota58/2013, complete genome",Porcine epidemic diarrhea virus,27989,Porcine epidemic diarrhea virus (PEDV),05-Nov-2013,Unknown
KJ645654,"Porcine epidemic diarrhea virus strain USA/Tennesse56/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),04-Nov-2013,Unknown
KJ645653,"Porcine epidemic diarrhea virus strain USA/Wisconsin55/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),03-Nov-2013,Unknown
KJ645652,"Porcine epidemic diarrhea virus strain USA/Minnesota54/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),02-Nov-2013,Unknown
KJ645651,"Porcine epidemic diarrhea virus strain USA/Colorado47/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),23-Oct-2013,Unknown
KJ645650,"Porcine epidemic diarrhea virus strain USA/Kansas46/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),23-Oct-2013,Unknown
KJ645649,"Porcine epidemic diarrhea virus strain USA/Iowa23.57/2013, complete genome",Porcine epidemic diarrhea virus,27989,Porcine epidemic diarrhea virus (PEDV),20-Oct-2013,Unknown
KJ645648,"Porcine epidemic diarrhea virus strain USA/Minnesota42/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),20-Oct-2013,Unknown
KJ645647,"Porcine epidemic diarrhea virus strain USA/Minnesota41/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),14-Oct-2013,Unknown
KJ645646,"Porcine epidemic diarrhea virus strain USA/NorthCarolina40/2013, complete genome",Porcine epidemic diarrhea virus,27988,Porcine epidemic diarrhea virus (PEDV),05-Oct-2013,Unknown
KJ645645,"Porcine epidemic diarrhea virus strain USA/Texas39/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),28-Sep-2013,Unknown
KJ645644,"Porcine epidemic diarrhea virus strain USA/Oklahoma38/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),07-Sep-2013,Unknown
KJ645643,"Porcine epidemic diarrhea virus strain USA/Kansas36/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),01-Sep-2013,Unknown
KJ645642,"Porcine epidemic diarrhea virus strain USA/Oklahoma35/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),26-Aug-2013,Unknown
KJ645641,"Porcine epidemic diarrhea virus strain USA/Indiana34/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),21-Aug-2013,Unknown
KJ645640,"Porcine epidemic diarrhea virus strain USA/Oklahoma32/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),24-Jul-2013,Unknown
KJ645639,"Porcine epidemic diarrhea virus strain USA/Texas31/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),22-Jul-2013,Unknown
KJ645638,"Porcine epidemic diarrhea virus strain USA/Colorado30/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),22-Jul-2013,Unknown
KJ645637,"Porcine epidemic diarrhea virus strain USA/Kansas29/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),15-Jul-2013,Unknown
KJ645636,"Porcine epidemic diarrhea virus strain USA/Iowa28/2013, complete genome",Porcine epidemic diarrhea virus,27998,Porcine epidemic diarrhea virus (PEDV),14-Jul-2013,Unknown
KJ645635,"Porcine epidemic diarrhea virus strain USA/Indiana12.83/2013, complete genome",Porcine epidemic diarrhea virus,27989,Porcine epidemic diarrhea virus (PEDV),08-Jun-2013,Unknown
KP403802,"Porcine epidemic diarrhea virus isolate HLJBY, complete genome",Porcine epidemic diarrhea virus,27953,Porcine epidemic diarrhea virus (PEDV),Unknown,HLJBY
KP343691,"Infectious bronchitis virus strain ck/CH/LGX/130530, complete genome",Infectious bronchitis virus,27615,Infectious bronchitis virus,2013,Unknown
KR011266,"Middle East respiratory syndrome coronavirus strain Hu/Riyadh-KSA-2049/2015, complete genome",Middle East respiratory syndrome-related coronavirus,30096,Middle East respiratory syndrome-related coronavirus (MERS-CoV),06-Jan-2015,Unknown
KR011265,"Middle East respiratory syndrome coronavirus strain Hu/Riyadh-KSA-2466/2015, complete genome",Middle East respiratory syndrome-related coronavirus,30096,Middle East respiratory syndrome-related coronavirus (MERS-CoV),26-Jan-2015,Unknown
KR011264,"Middle East respiratory syndrome coronavirus strain Hu/Riyadh-KSA-2343/2015, complete genome",Middle East respiratory syndrome-related coronavirus,30096,Middle East respiratory syndrome-related coronavirus (MERS-CoV),21-Jan-2015,Unknown
KR011263,"Middle East respiratory syndrome coronavirus strain Hu/Riyadh-KSA-2345/2015, complete genome",Middle East respiratory syndrome-related coronavirus,30096,Middle East respiratory syndrome-related coronavirus (MERS-CoV),21-Jan-2015,Unknown
KR003452,"Porcine epidemic diarrhea virus isolate 15V010/BEL/2015, complete genome",Porcine epidemic diarrhea virus,28028,Porcine epidemic diarrhea virus (PEDV),Jan-2015,15V010/BEL/2015
KP981644,"Canine coronavirus strain CB/05, complete genome",Canine coronavirus,29278,Canine coronavirus,2005,Unknown
LC053455,"Porcine epidemic diarrhea virus genomic RNA, complete genome, isolate: AVCT12",Porcine epidemic diarrhea virus,27991,Porcine epidemic diarrhea virus (PEDV),2010-01,AVCT12
KJ567050,"Porcine deltacoronavirus 8734/USA-IA/2014, complete genome",Porcine deltacoronavirus 8734/USA-IA/2014,25422,Porcine deltacoronavirus 8734/USA-IA/2014,20-Feb-2014,Unknown
KF686346,"Human coronavirus HKU1 strain HKU1/human/USA/HKU1-12/2010, complete genome",Human coronavirus HKU1,29982,Human coronavirus HKU1 (HCoV-HKU1),09-Jan-2010,Unknown
KF686344,"Human coronavirus HKU1 strain HKU1/human/USA/HKU1-15/2009, complete genome",Human coronavirus HKU1,29695,Human coronavirus HKU1 (HCoV-HKU1),28-Dec-2009,Unknown
KF686343,"Human coronavirus HKU1 strain HKU1/human/USA/HKU1-13/2010, complete genome",Human coronavirus HKU1,29983,Human coronavirus HKU1 (HCoV-HKU1),08-Jan-2010,Unknown
KF686342,"Human coronavirus HKU1 strain HKU1/human/USA/HKU1-11/2009, complete genome",Human coronavirus HKU1,29742,Human coronavirus HKU1 (HCoV-HKU1),13-Dec-2009,Unknown
KF686341,"Human coronavirus HKU1 strain HKU1/human/USA/HKU1-10/2010, complete genome",Human coronavirus HKU1,29832,Human coronavirus HKU1 (HCoV-HKU1),16-Jan-2010,Unknown
KF686340,"Human coronavirus HKU1 strain HKU1/human/USA/HKU1-5/2009, complete genome",Human coronavirus HKU1,29923,Human coronavirus HKU1 (HCoV-HKU1),28-Nov-2009,Unknown
KF530123,"Feline coronavirus strain Felis catus/NLD/UU88/2010, complete genome",Feline coronavirus,29123,Feline coronavirus,17-Aug-2010,Unknown
KF530099,"Human coronavirus OC43 strain OC43/human/USA/971-5/1997, complete genome",Human coronavirus OC43,30578,Human coronavirus OC43 (HCoV-OC43),02-Jan-1997,Unknown
KF530098,"Human coronavirus OC43 strain OC43/human/USA/965-6/1996, complete genome",Human coronavirus OC43,30578,Human coronavirus OC43 (HCoV-OC43),10-May-1996,Unknown
KF530097,"Human coronavirus OC43 strain OC43/human/USA/9211-43/1992, complete genome",Human coronavirus OC43,30577,Human coronavirus OC43 (HCoV-OC43),30-Nov-1992,Unknown
KF530096,"Human coronavirus OC43 strain OC43/human/USA/911-38/1991, complete genome",Human coronavirus OC43,30589,Human coronavirus OC43 (HCoV-OC43),15-Jan-1991,Unknown
KF530095,"Human coronavirus OC43 strain OC43/human/USA/912-6/1991, complete genome",Human coronavirus OC43,30602,Human coronavirus OC43 (HCoV-OC43),05-Feb-1991,Unknown
KF530094,"Human coronavirus OC43 strain OC43/human/USA/912-36/1991, complete genome",Human coronavirus OC43,30581,Human coronavirus OC43 (HCoV-OC43),22-Feb-1991,Unknown
KF530092,"Human coronavirus OC43 strain OC43/human/USA/008-5/2000, complete genome",Human coronavirus OC43,30577,Human coronavirus OC43 (HCoV-OC43),08-Aug-2000,Unknown
KF530091,"Human coronavirus OC43 strain OC43/human/USA/911-58/1991, complete genome",Human coronavirus OC43,30606,Human coronavirus OC43 (HCoV-OC43),24-Jan-1991,Unknown
KF530090,"Human coronavirus OC43 strain OC43/human/USA/931-85/1993, complete genome",Human coronavirus OC43,30577,Human coronavirus OC43 (HCoV-OC43),26-Jan-1993,Unknown
KF530089,"Human coronavirus OC43 strain OC43/human/USA/911-66/1991, complete genome",Human coronavirus OC43,30611,Human coronavirus OC43 (HCoV-OC43),29-Jan-1991,Unknown
KF530088,"Human coronavirus OC43 strain OC43/human/USA/901-54/1990, complete genome",Human coronavirus OC43,30578,Human coronavirus OC43 (HCoV-OC43),23-Jan-1990,Unknown
KF530087,"Human coronavirus OC43 strain OC43/human/USA/873-6/1987, complete genome",Human coronavirus OC43,30577,Human coronavirus OC43 (HCoV-OC43),05-Mar-1987,Unknown
KF530086,"Human coronavirus OC43 strain OC43/human/USA/872-5/1987, complete genome",Human coronavirus OC43,30577,Human coronavirus OC43 (HCoV-OC43),10-Feb-1987,Unknown
KF530085,"Human coronavirus OC43 strain OC43/human/USA/871-25/1987, complete genome",Human coronavirus OC43,30569,Human coronavirus OC43 (HCoV-OC43),22-Jan-1987,Unknown
KF530084,"Human coronavirus OC43 strain OC43/human/USA/951-18/1995, complete genome",Human coronavirus OC43,30577,Human coronavirus OC43 (HCoV-OC43),12-Jan-1995,Unknown
KF530083,"Human coronavirus OC43 strain OC43/human/USA/873-19/1987, complete genome",Human coronavirus OC43,30577,Human coronavirus OC43 (HCoV-OC43),17-Mar-1987,Unknown
KF530082,"Human coronavirus OC43 strain OC43/human/USA/912-11/1991, complete genome",Human coronavirus OC43,30581,Human coronavirus OC43 (HCoV-OC43),07-Feb-1991,Unknown
KF530081,"Human coronavirus OC43 strain OC43/human/USA/991-5/1999, complete genome",Human coronavirus OC43,30571,Human coronavirus OC43 (HCoV-OC43),07-Jan-1999,Unknown
KF530080,"Human coronavirus OC43 strain OC43/human/USA/9712-31/1997, complete genome",Human coronavirus OC43,30577,Human coronavirus OC43 (HCoV-OC43),18-Dec-1997,Unknown
KF530079,"Human coronavirus OC43 strain OC43/human/USA/913-29/1991, complete genome",Human coronavirus OC43,30581,Human coronavirus OC43 (HCoV-OC43),14-Mar-1991,Unknown
KF530078,"Human coronavirus OC43 strain OC43/human/USA/9612-29/1996, complete genome",Human coronavirus OC43,30568,Human coronavirus OC43 (HCoV-OC43),17-Dec-1996,Unknown
KF530077,"Human coronavirus OC43 strain OC43/human/USA/873-16/1987, complete genome",Human coronavirus OC43,30577,Human coronavirus OC43 (HCoV-OC43),12-Mar-1987,Unknown
KF530076,"Human coronavirus OC43 strain OC43/human/USA/911-11/1991, complete genome",Human coronavirus OC43,30606,Human coronavirus OC43 (HCoV-OC43),03-Jan-1991,Unknown
KF530075,"Human coronavirus OC43 strain OC43/human/USA/953-23/1995, complete genome",Human coronavirus OC43,30577,Human coronavirus OC43 (HCoV-OC43),09-Mar-1995,Unknown
KF530074,"Human coronavirus OC43 strain OC43/human/USA/9212-33/1992, complete genome",Human coronavirus OC43,30590,Human coronavirus OC43 (HCoV-OC43),16-Dec-1992,Unknown
KF530073,"Human coronavirus OC43 strain OC43/human/USA/8912-37/1989, complete genome",Human coronavirus OC43,30577,Human coronavirus OC43 (HCoV-OC43),21-Dec-1989,Unknown
KF530072,"Human coronavirus OC43 strain OC43/human/USA/9712-13/1997, complete genome",Human coronavirus OC43,30577,Human coronavirus OC43 (HCoV-OC43),11-Dec-1997,Unknown
KF530071,"Human coronavirus OC43 strain OC43/human/USA/925-1/1992, complete genome",Human coronavirus OC43,30578,Human coronavirus OC43 (HCoV-OC43),04-May-1992,Unknown
KF530070,"Human coronavirus OC43 strain OC43/human/USA/991-19/1999, complete genome",Human coronavirus OC43,30573,Human coronavirus OC43 (HCoV-OC43),15-Jan-1999,Unknown
KF530069,"Human coronavirus OC43 strain OC43/human/USA/982-4/1998, complete genome",Human coronavirus OC43,30578,Human coronavirus OC43 (HCoV-OC43),05-Feb-1998,Unknown
KF530068,"Human coronavirus OC43 strain OC43/human/USA/007-11/2000, complete genome",Human coronavirus OC43,30572,Human coronavirus OC43 (HCoV-OC43),27-Jul-2000,Unknown
KF530067,"Human coronavirus OC43 strain OC43/human/USA/912-10/1991, complete genome",Human coronavirus OC43,30608,Human coronavirus OC43 (HCoV-OC43),07-Feb-1991,Unknown
KF530066,"Human coronavirus OC43 strain OC43/human/USA/901-33/1990, complete genome",Human coronavirus OC43,30564,Human coronavirus OC43 (HCoV-OC43),16-Jan-1990,Unknown
KF530065,"Human coronavirus OC43 strain OC43/human/USA/901-41/1990, complete genome",Human coronavirus OC43,30577,Human coronavirus OC43 (HCoV-OC43),17-Jan-1990,Unknown
KF530064,"Human coronavirus OC43 strain OC43/human/USA/9612-9/1996, complete genome",Human coronavirus OC43,30577,Human coronavirus OC43 (HCoV-OC43),04-Dec-1996,Unknown
KF530063,"Human coronavirus OC43 strain OC43/human/USA/9612-48/1996, complete genome",Human coronavirus OC43,30577,Human coronavirus OC43 (HCoV-OC43),30-Dec-1996,Unknown
KF530061,"Human coronavirus OC43 strain OC43/human/USA/901-43/1990, complete genome",Human coronavirus OC43,30577,Human coronavirus OC43 (HCoV-OC43),19-Jan-1990,Unknown
KF530060,"Human coronavirus OC43 strain OC43/human/USA/851-15/1985, complete genome",Human coronavirus OC43,30577,Human coronavirus OC43 (HCoV-OC43),08-Jan-1985,Unknown
KF530114,"Human coronavirus NL63 strain NL63/human/USA/891-4/1989, complete genome",Human coronavirus NL63,27410,Human coronavirus NL63 (HCoV-NL63),03-Jan-1989,Unknown
KF530113,"Human coronavirus NL63 strain NL63/human/USA/905-25/1990, complete genome",Human coronavirus NL63,27410,Human coronavirus NL63 (HCoV-NL63),29-May-1990,Unknown
KF530112,"Human coronavirus NL63 strain NL63/human/USA/0111-25/2001, complete genome",Human coronavirus NL63,27395,Human coronavirus NL63 (HCoV-NL63),21-Nov-2001,Unknown
KF530111,"Human coronavirus NL63 strain NL63/human/USA/901-24/1990, complete genome",Human coronavirus NL63,27410,Human coronavirus NL63 (HCoV-NL63),05-Jan-1990,Unknown
KF530110,"Human coronavirus NL63 strain NL63/human/USA/838-9/1983, complete genome",Human coronavirus NL63,27413,Human coronavirus NL63 (HCoV-NL63),16-Aug-1983,Unknown
KF530109,"Human coronavirus NL63 strain NL63/human/USA/903-28/1990, complete genome",Human coronavirus NL63,27410,Human coronavirus NL63 (HCoV-NL63),21-Mar-1990,Unknown
KF530108,"Human coronavirus NL63 strain NL63/human/USA/891-6/1989, complete genome",Human coronavirus NL63,27410,Human coronavirus NL63 (HCoV-NL63),05-Jan-1989,Unknown
KF530107,"Human coronavirus NL63 strain NL63/human/USA/911-56/1991, complete genome",Human coronavirus NL63,27410,Human coronavirus NL63 (HCoV-NL63),24-Jan-1991,Unknown
KF530106,"Human coronavirus NL63 strain NL63/human/USA/8712-17/1987, complete genome",Human coronavirus NL63,27401,Human coronavirus NL63 (HCoV-NL63),16-Dec-1987,Unknown
KF530105,"Human coronavirus NL63 strain NL63/human/USA/012-31/2001, complete genome",Human coronavirus NL63,27413,Human coronavirus NL63 (HCoV-NL63),23-Feb-2001,Unknown
KF530104,"Human coronavirus NL63 strain NL63/human/USA/904-20/1990, complete genome",Human coronavirus NL63,27410,Human coronavirus NL63 (HCoV-NL63),26-Apr-1990,Unknown
KF514433,"Human coronavirus 229E strain 229E/human/USA/933-40/1993, complete genome",Human coronavirus 229E,27165,Human coronavirus 229E,11-Mar-1993,Unknown
KF514432,"Human coronavirus 229E strain 229E/human/USA/932-72/1993, complete genome",Human coronavirus 229E,27138,Human coronavirus 229E,22-Feb-1993,Unknown
